service_id,date,exception_type
FEB22-D15CAR-1_Weekday-CLEVHS1,20220328,2
FEB22-D15CAR-1_Weekday-BIRMIN1,20220328,2
FEB22-D15CAR-1_Weekday-POLYHS1,20220328,2
FEB22-D15CAR-1_Weekday-POLYHT1,20220328,2
FEB22-D15CAR-1_Weekday-REEDMS1,20220328,2
FEB22-D15CAR-1_Weekday-MONRHS1,20220328,2
FEB22-D15CAR-1_Weekday-NOHOHB0,20220329,2
FEB22-D15CAR-1_Weekday-SAFEHS1,20220329,2
FEB22-D15CAR-1_Weekday-POLYHS1,20220329,2
FEB22-D15CAR-1_Weekday-MONRHS1,20220329,2
FEB22-D15CAR-1_Weekday-NOHOHB0,20220330,2
FEB22-D15CAR-1_Weekday-SAFEHB0,20220330,2
FEB22-D15CAR-1_Weekday-POLYHT1,20220330,2
FEB22-D15CAR-1_Weekday-NOHOHB0,20220331,2
FEB22-D15CAR-1_Weekday-SAFEHB0,20220331,2
FEB22-D15CAR-1_Weekday-POLYHT1,20220331,2
FEB22-D15CAR-1_Weekday-NOHOHB0,20220401,2
FEB22-D15CAR-1_Weekday-SAFEHB0,20220401,2
FEB22-D15CAR-1_Weekday-POLYHT1,20220401,2
FEB22-D15CAR-1_Weekday-NOHOHB0,20220404,2
FEB22-D15CAR-1_Weekday-SAFEHB0,20220404,2
FEB22-D15CAR-1_Weekday-POLYHT1,20220404,2
FEB22-D15CAR-1_Weekday-NOHOHS1,20220405,2
FEB22-D15CAR-1_Weekday-MULHOL1-0100000,20220405,2
FEB22-D15CAR-1_Weekday-MULHOL1-1011100,20220405,2
FEB22-D15CAR-1_Weekday-SAFEHS1,20220405,2
FEB22-D15CAR-1_Weekday-POLYHT1,20220405,2
FEB22-D15CAR-1_Weekday-MONRHS1,20220405,2
FEB22-D15CAR-1_Weekday-NOHOHB0,20220406,2
FEB22-D15CAR-1_Weekday-SAFEHB0,20220406,2
FEB22-D15CAR-1_Weekday-POLYHT1,20220406,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220323,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220323,2
FEB22-D18CAR-1_Weekday-WESTHB0,20220324,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220324,2
FEB22-D18CAR-1_Weekday-WESTHS1,20220325,2
FEB22-D18CAR-1_Weekday-WESTHC0,20220325,2
FEB22-D18CAR-1_Weekday-WESTAM1,20220328,2
